"pink-drop-1 - RawData - C:\Documents and Settings\uvvis\Desktop\w\File_260418_232002.spc"
"Wavelength nm.","Abs."
396.00,0.154
396.50,0.161
397.00,0.158
397.50,0.151
398.00,0.160
398.50,0.156
399.00,0.154
399.50,0.159
400.00,0.160
400.50,0.161
401.00,0.156
401.50,0.153
402.00,0.150
402.50,0.152
403.00,0.157
403.50,0.149
404.00,0.148
404.50,0.152
405.00,0.145
405.50,0.147
406.00,0.147
406.50,0.141
407.00,0.147
407.50,0.144
408.00,0.146
408.50,0.141
409.00,0.140
409.50,0.139
410.00,0.143
410.50,0.144
411.00,0.146
411.50,0.147
412.00,0.142
412.50,0.136
413.00,0.134
413.50,0.137
414.00,0.134
414.50,0.136
415.00,0.142
415.50,0.132
416.00,0.138
416.50,0.134
417.00,0.129
417.50,0.138
418.00,0.137
418.50,0.136
419.00,0.129
419.50,0.131
420.00,0.134
420.50,0.134
421.00,0.131
421.50,0.134
422.00,0.139
422.50,0.132
423.00,0.133
423.50,0.130
424.00,0.126
424.50,0.120
425.00,0.122
425.50,0.127
426.00,0.128
426.50,0.127
427.00,0.127
427.50,0.122
428.00,0.123
428.50,0.126
429.00,0.125
429.50,0.118
430.00,0.126
430.50,0.125
431.00,0.123
431.50,0.120
432.00,0.119
432.50,0.117
433.00,0.121
433.50,0.127
434.00,0.123
434.50,0.120
435.00,0.114
435.50,0.115
436.00,0.112
436.50,0.116
437.00,0.114
437.50,0.110
438.00,0.111
438.50,0.113
439.00,0.110
439.50,0.116
440.00,0.116
440.50,0.117
441.00,0.115
441.50,0.119
442.00,0.119
442.50,0.119
443.00,0.110
443.50,0.110
444.00,0.114
444.50,0.116
445.00,0.112
445.50,0.110
446.00,0.116
446.50,0.112
447.00,0.110
447.50,0.111
448.00,0.112
448.50,0.114
449.00,0.108
449.50,0.104
450.00,0.105
450.50,0.103
451.00,0.103
451.50,0.104
452.00,0.108
452.50,0.107
453.00,0.106
453.50,0.104
454.00,0.107
454.50,0.101
455.00,0.100
455.50,0.104
456.00,0.105
456.50,0.104
457.00,0.103
457.50,0.104
458.00,0.106
458.50,0.103
459.00,0.099
459.50,0.101
460.00,0.101
460.50,0.101
461.00,0.099
461.50,0.099
462.00,0.100
462.50,0.098
463.00,0.094
463.50,0.097
464.00,0.095
464.50,0.097
465.00,0.095
465.50,0.092
466.00,0.098
466.50,0.097
467.00,0.098
467.50,0.099
468.00,0.096
468.50,0.099
469.00,0.096
469.50,0.097
470.00,0.096
470.50,0.097
471.00,0.093
471.50,0.095
472.00,0.095
472.50,0.096
473.00,0.095
473.50,0.097
474.00,0.091
474.50,0.096
475.00,0.094
475.50,0.098
476.00,0.095
476.50,0.091
477.00,0.097
477.50,0.095
478.00,0.094
478.50,0.095
479.00,0.096
479.50,0.094
480.00,0.100
480.50,0.100
481.00,0.101
481.50,0.097
482.00,0.098
482.50,0.096
483.00,0.099
483.50,0.103
484.00,0.104
484.50,0.104
485.00,0.105
485.50,0.104
486.00,0.105
486.50,0.104
487.00,0.106
487.50,0.105
488.00,0.104
488.50,0.108
489.00,0.108
489.50,0.110
490.00,0.111
490.50,0.112
491.00,0.113
491.50,0.110
492.00,0.114
492.50,0.116
493.00,0.110
493.50,0.114
494.00,0.120
494.50,0.117
495.00,0.116
495.50,0.112
496.00,0.117
496.50,0.114
497.00,0.113
497.50,0.116
498.00,0.117
498.50,0.117
499.00,0.116
499.50,0.119
500.00,0.121
500.50,0.123
501.00,0.127
501.50,0.125
502.00,0.127
502.50,0.127
503.00,0.131
503.50,0.130
504.00,0.132
504.50,0.131
505.00,0.130
505.50,0.132
506.00,0.132
506.50,0.131
507.00,0.134
507.50,0.134
508.00,0.133
508.50,0.133
509.00,0.135
509.50,0.139
510.00,0.141
510.50,0.145
511.00,0.148
511.50,0.149
512.00,0.148
512.50,0.150
513.00,0.156
513.50,0.158
514.00,0.161
514.50,0.159
515.00,0.164
515.50,0.160
516.00,0.164
516.50,0.169
517.00,0.169
517.50,0.174
518.00,0.177
518.50,0.175
519.00,0.180
519.50,0.181
520.00,0.184
520.50,0.187
521.00,0.190
521.50,0.190
522.00,0.195
522.50,0.197
523.00,0.200
523.50,0.199
524.00,0.206
524.50,0.212
525.00,0.211
525.50,0.212
526.00,0.217
526.50,0.215
527.00,0.218
527.50,0.219
528.00,0.225
528.50,0.221
529.00,0.222
529.50,0.220
530.00,0.226
530.50,0.227
531.00,0.231
531.50,0.230
532.00,0.234
532.50,0.230
533.00,0.232
533.50,0.237
534.00,0.236
534.50,0.234
535.00,0.230
535.50,0.230
536.00,0.229
536.50,0.232
537.00,0.229
537.50,0.234
538.00,0.236
538.50,0.232
539.00,0.231
539.50,0.226
540.00,0.225
540.50,0.225
541.00,0.229
541.50,0.231
542.00,0.230
542.50,0.227
543.00,0.224
543.50,0.225
544.00,0.223
544.50,0.223
545.00,0.224
545.50,0.228
546.00,0.227
546.50,0.226
547.00,0.227
547.50,0.225
548.00,0.225
548.50,0.227
549.00,0.225
549.50,0.229
550.00,0.223
550.50,0.225
551.00,0.223
551.50,0.222
552.00,0.226
552.50,0.225
553.00,0.223
553.50,0.223
554.00,0.229
554.50,0.223
555.00,0.225
555.50,0.222
556.00,0.220
556.50,0.223
557.00,0.223
557.50,0.221
558.00,0.220
558.50,0.219
559.00,0.220
559.50,0.217
560.00,0.215
560.50,0.214
561.00,0.214
561.50,0.209
562.00,0.209
562.50,0.207
563.00,0.201
563.50,0.201
564.00,0.200
564.50,0.197
565.00,0.197
565.50,0.189
566.00,0.188
566.50,0.186
567.00,0.179
567.50,0.179
568.00,0.176
568.50,0.170
569.00,0.165
569.50,0.164
570.00,0.162
570.50,0.156
571.00,0.151
571.50,0.151
572.00,0.144
572.50,0.140
573.00,0.143
573.50,0.131
574.00,0.130
574.50,0.121
575.00,0.120
575.50,0.122
576.00,0.119
576.50,0.113
577.00,0.112
577.50,0.106
578.00,0.102
578.50,0.103
579.00,0.097
579.50,0.095
580.00,0.092
580.50,0.088
581.00,0.085
581.50,0.084
582.00,0.082
582.50,0.079
583.00,0.072
583.50,0.071
584.00,0.071
584.50,0.070
585.00,0.065
585.50,0.059
586.00,0.063
586.50,0.064
587.00,0.059
587.50,0.058
588.00,0.057
588.50,0.055
589.00,0.055
589.50,0.057
590.00,0.059
590.50,0.057
591.00,0.054
591.50,0.054
592.00,0.052
592.50,0.050
593.00,0.047
593.50,0.046
594.00,0.049
594.50,0.049
595.00,0.052
595.50,0.055
596.00,0.052
596.50,0.049
597.00,0.052
597.50,0.049
598.00,0.044
598.50,0.040
599.00,0.040
599.50,0.043
600.00,0.042
600.50,0.042
601.00,0.040
601.50,0.040
602.00,0.038
602.50,0.040
603.00,0.036
603.50,0.039
604.00,0.042
604.50,0.045
605.00,0.047
605.50,0.042
606.00,0.041
606.50,0.038
607.00,0.040
607.50,0.042
608.00,0.038
608.50,0.036
609.00,0.037
609.50,0.037
610.00,0.038
610.50,0.040
611.00,0.039
611.50,0.039
612.00,0.037
612.50,0.036
613.00,0.041
613.50,0.039
614.00,0.036
614.50,0.036
615.00,0.038
615.50,0.039
616.00,0.042
616.50,0.040
617.00,0.040
617.50,0.041
618.00,0.040
618.50,0.037
619.00,0.040
619.50,0.039
620.00,0.035
620.50,0.039
621.00,0.038
621.50,0.033
622.00,0.034
622.50,0.032
623.00,0.031
623.50,0.030
624.00,0.032
624.50,0.036
625.00,0.038
625.50,0.038
626.00,0.041
626.50,0.036
627.00,0.037
627.50,0.039
628.00,0.039
628.50,0.039
629.00,0.044
629.50,0.041
630.00,0.034
630.50,0.038
631.00,0.039
631.50,0.035
632.00,0.035
632.50,0.031
633.00,0.033
633.50,0.031
634.00,0.034
634.50,0.040
635.00,0.037
635.50,0.038
636.00,0.034
636.50,0.036
637.00,0.037
637.50,0.032
638.00,0.033
638.50,0.030
639.00,0.029
639.50,0.034
640.00,0.034
640.50,0.031
641.00,0.032
641.50,0.036
642.00,0.032
642.50,0.031
643.00,0.031
643.50,0.030
644.00,0.031
644.50,0.029
645.00,0.030
645.50,0.032
646.00,0.032
646.50,0.033
647.00,0.031
647.50,0.029
648.00,0.029
648.50,0.028
649.00,0.032
649.50,0.032
650.00,0.030
650.50,0.033
651.00,0.033
651.50,0.031
652.00,0.034
652.50,0.030
653.00,0.031
653.50,0.031
654.00,0.027
654.50,0.030
655.00,0.030
655.50,0.034
656.00,0.035
656.50,0.033
657.00,0.028
657.50,0.025
658.00,0.028
658.50,0.033
659.00,0.035
659.50,0.035
660.00,0.031
660.50,0.027
661.00,0.029
661.50,0.028
662.00,0.031
662.50,0.024
663.00,0.024
663.50,0.030
664.00,0.028
664.50,0.030
665.00,0.033
665.50,0.031
666.00,0.027
666.50,0.029
667.00,0.033
667.50,0.030
668.00,0.031
668.50,0.022
669.00,0.027
669.50,0.028
670.00,0.025
670.50,0.029
671.00,0.028
671.50,0.026
672.00,0.023
672.50,0.024
673.00,0.028
673.50,0.028
674.00,0.037
674.50,0.030
675.00,0.030
675.50,0.029
676.00,0.029
676.50,0.027
677.00,0.023
677.50,0.025
678.00,0.022
678.50,0.026
679.00,0.023
679.50,0.031
680.00,0.025
680.50,0.027
681.00,0.028
