wavenumber,transmittance,absorbance
633.983500,100.814200,-0.003522
634.465600,100.803100,-0.003474
634.947700,100.782700,-0.003386
635.429800,100.762800,-0.003300
635.911900,100.748200,-0.003237
636.394000,100.737000,-0.003189
636.876200,100.720200,-0.003117
637.358300,100.687600,-0.002976
637.840400,100.632700,-0.002739
638.322500,100.557200,-0.002413
638.804600,100.470200,-0.002037
639.286700,100.385000,-0.001669
639.768900,100.313400,-0.001359
640.251000,100.262600,-0.001139
640.733100,100.233300,-0.001012
641.215200,100.221200,-0.000960
641.697300,100.220600,-0.000957
642.179400,100.226100,-0.000981
642.661600,100.233700,-0.001014
643.143700,100.239500,-0.001039
643.625800,100.238600,-0.001035
644.107900,100.225000,-0.000976
644.590000,100.193600,-0.000840
645.072100,100.142900,-0.000620
645.554300,100.078000,-0.000339
646.036400,100.010100,-0.000044
646.518500,99.953500,0.000202
647.000600,99.920490,0.000345
647.482700,99.916750,0.000362
647.964800,99.938320,0.000268
648.447000,99.972640,0.000119
648.929100,100.003700,-0.000016
649.411200,100.017700,-0.000077
649.893300,100.008500,-0.000037
650.375400,99.978480,0.000093
650.857500,99.936420,0.000276
651.339700,99.892650,0.000466
651.821800,99.854780,0.000631
652.303900,99.825210,0.000760
652.786000,99.801810,0.000862
653.268100,99.780400,0.000955
653.750200,99.757870,0.001053
654.232400,99.733890,0.001157
654.714500,99.710270,0.001260
655.196600,99.689230,0.001352
655.678700,99.671320,0.001430
656.160800,99.654770,0.001502
656.642900,99.636810,0.001580
657.125100,99.615900,0.001671
657.607200,99.593730,0.001768
658.089300,99.575420,0.001848
658.571400,99.567730,0.001881
659.053500,99.575650,0.001847
659.535600,99.599850,0.001741
660.017800,99.635960,0.001584
660.499900,99.676570,0.001407
660.982000,99.715160,0.001239
661.464100,99.749160,0.001091
661.946200,99.780690,0.000953
662.428300,99.814000,0.000809
662.910500,99.850870,0.000648
663.392600,99.885900,0.000496
663.874700,99.904790,0.000414
664.356800,99.885980,0.000495
664.838900,99.804350,0.000851
665.321000,99.635380,0.001586
665.803200,99.359760,0.002789
666.285300,98.972860,0.004484
666.767400,98.502550,0.006553
667.249500,98.031020,0.008636
667.731600,97.691500,0.010143
668.213700,97.604520,0.010530
668.695900,97.789340,0.009708
669.178000,98.154620,0.008089
669.660100,98.575790,0.006230
670.142200,98.961570,0.004533
670.624300,99.267170,0.003194
671.106400,99.480350,0.002263
671.588600,99.606830,0.001711
672.070700,99.662380,0.001469
672.552800,99.668190,0.001443
673.034900,99.646770,0.001537
673.517000,99.617090,0.001666
673.999100,99.590850,0.001781
674.481300,99.571740,0.001864
674.963400,99.557910,0.001924
675.445500,99.545850,0.001977
675.927600,99.533580,0.002030
676.409700,99.521980,0.002081
