5.500952e+002,8.321857e+001
5.505773e+002,8.323107e+001
5.510594e+002,8.323063e+001
5.515415e+002,8.319810e+001
5.520236e+002,8.314087e+001
5.525057e+002,8.314416e+001
5.529879e+002,8.313968e+001
5.534700e+002,8.316374e+001
5.539521e+002,8.321680e+001
5.544342e+002,8.328334e+001
5.549163e+002,8.334679e+001
5.553984e+002,8.337443e+001
5.558806e+002,8.336825e+001
5.563627e+002,8.333595e+001
5.568448e+002,8.326076e+001
5.573269e+002,8.314915e+001
5.578090e+002,8.303196e+001
5.582911e+002,8.293848e+001
5.587733e+002,8.293389e+001
5.592554e+002,8.290392e+001
5.597375e+002,8.290195e+001
5.602196e+002,8.292024e+001
5.607017e+002,8.294374e+001
5.611838e+002,8.295000e+001
5.616660e+002,8.294261e+001
5.621481e+002,8.290339e+001
5.626302e+002,8.282654e+001
5.631123e+002,8.271139e+001
5.635944e+002,8.261264e+001
5.640765e+002,8.249458e+001
5.645587e+002,8.238030e+001
5.650408e+002,8.228521e+001
5.655229e+002,8.220947e+001
5.660050e+002,8.215878e+001
5.664871e+002,8.212015e+001
5.669692e+002,8.207153e+001
5.674514e+002,8.200412e+001
5.679335e+002,8.192802e+001
5.684156e+002,8.187055e+001
5.688977e+002,8.184280e+001
5.693798e+002,8.179700e+001
5.698619e+002,8.176875e+001
5.703441e+002,8.173621e+001
5.708262e+002,8.167524e+001
5.713083e+002,8.159356e+001
5.717904e+002,8.145786e+001
5.722725e+002,8.127069e+001
5.727546e+002,8.109002e+001
5.732368e+002,8.087021e+001
5.737189e+002,8.067959e+001
5.742010e+002,8.053191e+001
5.746831e+002,8.043040e+001
5.751652e+002,8.037549e+001
5.756473e+002,8.036275e+001
5.761295e+002,8.035909e+001
5.766116e+002,8.032089e+001
5.770937e+002,8.021987e+001
5.775758e+002,8.006072e+001
5.780579e+002,7.986838e+001
5.785400e+002,7.968386e+001
5.790222e+002,7.955830e+001
5.795043e+002,7.953202e+001
5.799864e+002,7.960574e+001
5.804685e+002,7.973431e+001
5.809506e+002,7.985271e+001
5.814327e+002,7.990683e+001
5.819149e+002,7.986427e+001
5.823970e+002,7.972552e+001
5.828791e+002,7.952357e+001
5.833612e+002,7.931295e+001
5.838433e+002,7.914281e+001
5.843254e+002,7.904008e+001
5.848076e+002,7.900549e+001
5.852897e+002,7.901970e+001
5.857718e+002,7.905268e+001
5.862539e+002,7.908019e+001
5.867360e+002,7.909919e+001
5.872181e+002,7.908981e+001
5.877003e+002,7.912292e+001
5.881824e+002,7.918764e+001
5.886645e+002,7.925599e+001
5.891466e+002,7.929861e+001
5.896287e+002,7.929961e+001
5.901108e+002,7.926384e+001
5.905930e+002,7.921068e+001
5.910751e+002,7.916116e+001
5.915572e+002,7.912225e+001
5.920393e+002,7.908213e+001
5.925214e+002,7.901830e+001
5.930035e+002,7.891314e+001
5.934857e+002,7.876762e+001
5.939678e+002,7.860378e+001
5.944499e+002,7.845599e+001
5.949320e+002,7.835361e+001
5.954141e+002,7.830534e+001
5.958962e+002,7.829465e+001
5.963784e+002,7.828895e+001
5.968605e+002,7.825816e+001
5.973426e+002,7.819054e+001
5.978247e+002,7.809897e+001
5.983068e+002,7.801360e+001
5.987889e+002,7.796610e+001
5.992711e+002,7.797180e+001
5.997532e+002,7.802240e+001
6.002353e+002,7.809101e+001
6.007174e+002,7.814834e+001
6.011995e+002,7.817783e+001
6.016816e+002,7.818359e+001
6.021638e+002,7.818600e+001
6.026459e+002,7.820914e+001
6.031280e+002,7.826619e+001
6.036101e+002,7.835238e+001
6.040922e+002,7.844799e+001
6.045743e+002,7.853051e+001
6.050565e+002,7.858640e+001
6.055386e+002,7.861762e+001
6.060207e+002,7.863756e+001
6.065028e+002,7.866065e+001
6.069849e+002,7.869032e+001
6.074670e+002,7.871540e+001
6.079492e+002,7.871655e+001
6.084313e+002,7.867987e+001
6.089134e+002,7.860888e+001
6.093955e+002,7.852818e+001
6.098776e+002,7.847398e+001
6.103597e+002,7.847668e+001
6.108419e+002,7.854273e+001
6.113240e+002,7.864817e+001
6.118061e+002,7.874773e+001
6.122882e+002,7.879531e+001
6.127703e+002,7.876388e+001
6.132524e+002,7.865627e+001
6.137346e+002,7.850063e+001
6.142167e+002,7.833466e+001
6.146988e+002,7.818590e+001
6.151809e+002,7.806062e+001
6.156630e+002,7.794706e+001
6.161451e+002,7.782896e+001
6.166273e+002,7.770123e+001
6.171094e+002,7.757629e+001
6.175915e+002,7.747759e+001
6.180736e+002,7.742420e+001
6.185557e+002,7.741550e+001
6.190378e+002,7.742909e+001
6.195200e+002,7.743165e+001
6.200021e+002,7.739761e+001
6.204842e+002,7.732322e+001
6.209663e+002,7.722958e+001
6.214484e+002,7.715087e+001
6.219305e+002,7.711598e+001
6.224127e+002,7.713168e+001
6.228948e+002,7.717904e+001
6.233769e+002,7.722457e+001
6.238590e+002,7.723826e+001
6.243411e+002,7.720949e+001
6.248232e+002,7.715142e+001
6.253054e+002,7.709274e+001
6.257875e+002,7.706096e+001
6.262696e+002,7.706664e+001
6.267517e+002,7.709823e+001
6.272338e+002,7.712941e+001
6.277159e+002,7.713357e+001
6.281981e+002,7.709774e+001
6.286802e+002,7.702853e+001
6.291623e+002,7.694781e+001
6.296444e+002,7.688148e+001
6.301265e+002,7.684647e+001
6.306086e+002,7.684467e+001
6.310908e+002,7.686509e+001
6.315729e+002,7.689330e+001
6.320550e+002,7.692100e+001
6.325371e+002,7.695101e+001
6.330192e+002,7.699455e+001
6.335013e+002,7.706260e+001
6.339835e+002,7.715656e+001
6.344656e+002,7.726414e+001
6.349477e+002,7.736275e+001
6.354298e+002,7.742856e+001
6.359119e+002,7.744666e+001
6.363940e+002,7.741701e+001
6.368762e+002,7.735247e+001
6.373583e+002,7.727164e+001
6.378404e+002,7.718894e+001
6.383225e+002,7.710933e+001
6.388046e+002,7.702910e+001
6.392867e+002,7.694189e+001
6.397689e+002,7.684575e+001
6.402510e+002,7.674648e+001
6.407331e+002,7.665558e+001
6.412152e+002,7.658405e+001
6.416973e+002,7.653625e+001
6.421794e+002,7.650749e+001
6.426616e+002,7.648712e+001
6.431437e+002,7.646442e+001
6.436258e+002,7.643443e+001
6.441079e+002,7.639983e+001
6.445900e+002,7.636828e+001
6.450721e+002,7.634680e+001
6.455543e+002,7.633679e+001
6.460364e+002,7.633271e+001
6.465185e+002,7.632516e+001
6.470006e+002,7.630652e+001
6.474827e+002,7.627562e+001
6.479648e+002,7.623911e+001
6.484470e+002,7.620811e+001
6.489291e+002,7.619273e+001
6.494112e+002,7.619633e+001
6.498933e+002,7.621448e+001
6.503754e+002,7.623793e+001
6.508575e+002,7.625793e+001
6.513397e+002,7.627090e+001
6.518218e+002,7.627952e+001
6.523039e+002,7.629013e+001
6.527860e+002,7.630800e+001
6.532681e+002,7.633320e+001
6.537502e+002,7.636024e+001
6.542324e+002,7.638096e+001
6.547145e+002,7.638907e+001
6.551966e+002,7.638396e+001
6.556787e+002,7.637108e+001
6.561608e+002,7.635918e+001
6.566429e+002,7.635598e+001
6.571251e+002,7.636497e+001
6.576072e+002,7.638519e+001
6.580893e+002,7.641389e+001
6.585714e+002,7.644957e+001
6.590535e+002,7.649332e+001
6.595356e+002,7.654761e+001
6.600178e+002,7.661311e+001
6.604999e+002,7.668627e+001
6.609820e+002,7.675984e+001
6.614641e+002,7.682603e+001
6.619462e+002,7.688071e+001
6.624283e+002,7.692548e+001
6.629105e+002,7.696515e+001
6.633926e+002,7.700124e+001
6.638747e+002,7.702413e+001
6.643568e+002,7.700875e+001
