5.500952e+002,7.892638e+001
5.505773e+002,7.894714e+001
5.510594e+002,7.895495e+001
5.515415e+002,7.892712e+001
5.520236e+002,7.890317e+001
5.525057e+002,7.893191e+001
5.529879e+002,7.899199e+001
5.534700e+002,7.914407e+001
5.539521e+002,7.935329e+001
5.544342e+002,7.961079e+001
5.549163e+002,7.986423e+001
5.553984e+002,8.004787e+001
5.558806e+002,8.007168e+001
5.563627e+002,8.007207e+001
5.568448e+002,7.999490e+001
5.573269e+002,7.987567e+001
5.578090e+002,7.974612e+001
5.582911e+002,7.967004e+001
5.587733e+002,7.969220e+001
5.592554e+002,7.962849e+001
5.597375e+002,7.962097e+001
5.602196e+002,7.958585e+001
5.607017e+002,7.951572e+001
5.611838e+002,7.943790e+001
5.616660e+002,7.938650e+001
5.621481e+002,7.931832e+001
5.626302e+002,7.927570e+001
5.631123e+002,7.925408e+001
5.635944e+002,7.922067e+001
5.640765e+002,7.925874e+001
5.645587e+002,7.929324e+001
5.650408e+002,7.927164e+001
5.655229e+002,7.923261e+001
5.660050e+002,7.919216e+001
5.664871e+002,7.915993e+001
5.669692e+002,7.914555e+001
5.674514e+002,7.916793e+001
5.679335e+002,7.924432e+001
5.684156e+002,7.930576e+001
5.688977e+002,7.950860e+001
5.693798e+002,7.969270e+001
5.698619e+002,7.986411e+001
5.703441e+002,7.998389e+001
5.708262e+002,8.002176e+001
5.713083e+002,7.998665e+001
5.717904e+002,7.986315e+001
5.722725e+002,7.967892e+001
5.727546e+002,7.951263e+001
5.732368e+002,7.934494e+001
5.737189e+002,7.923730e+001
5.742010e+002,7.919442e+001
5.746831e+002,7.920782e+001
5.751652e+002,7.926416e+001
5.756473e+002,7.934582e+001
5.761295e+002,7.942010e+001
5.766116e+002,7.945941e+001
5.770937e+002,7.945473e+001
5.775758e+002,7.942016e+001
5.780579e+002,7.937687e+001
5.785400e+002,7.935300e+001
5.790222e+002,7.937781e+001
5.795043e+002,7.946647e+001
5.799864e+002,7.960551e+001
5.804685e+002,7.975517e+001
5.809506e+002,7.987078e+001
5.814327e+002,7.992320e+001
5.819149e+002,7.990368e+001
5.823970e+002,7.982935e+001
5.828791e+002,7.973695e+001
5.833612e+002,7.966711e+001
5.838433e+002,7.964264e+001
5.843254e+002,7.965965e+001
5.848076e+002,7.969267e+001
5.852897e+002,7.970796e+001
5.857718e+002,7.967890e+001
5.862539e+002,7.960387e+001
5.867360e+002,7.951456e+001
5.872181e+002,7.946888e+001
5.877003e+002,7.950691e+001
5.881824e+002,7.962130e+001
5.886645e+002,7.977699e+001
5.891466e+002,7.992620e+001
5.896287e+002,8.002441e+001
5.901108e+002,8.004373e+001
5.905930e+002,7.997778e+001
5.910751e+002,7.984055e+001
5.915572e+002,7.965849e+001
5.920393e+002,7.946075e+001
5.925214e+002,7.927225e+001
5.930035e+002,7.911177e+001
5.934857e+002,7.899390e+001
5.939678e+002,7.893041e+001
5.944499e+002,7.892735e+001
5.949320e+002,7.898012e+001
5.954141e+002,7.907016e+001
5.958962e+002,7.916802e+001
5.963784e+002,7.924185e+001
5.968605e+002,7.926817e+001
5.973426e+002,7.923857e+001
5.978247e+002,7.916081e+001
5.983068e+002,7.905321e+001
5.987889e+002,7.893565e+001
5.992711e+002,7.882085e+001
5.997532e+002,7.871110e+001
6.002353e+002,7.860183e+001
6.007174e+002,7.849003e+001
6.011995e+002,7.838098e+001
6.016816e+002,7.829120e+001
6.021638e+002,7.824240e+001
6.026459e+002,7.825201e+001
6.031280e+002,7.832319e+001
6.036101e+002,7.844117e+001
6.040922e+002,7.857833e+001
6.045743e+002,7.870460e+001
6.050565e+002,7.879743e+001
6.055386e+002,7.884803e+001
6.060207e+002,7.885996e+001
6.065028e+002,7.884350e+001
6.069849e+002,7.880755e+001
6.074670e+002,7.875552e+001
6.079492e+002,7.868649e+001
6.084313e+002,7.860076e+001
6.089134e+002,7.850580e+001
6.093955e+002,7.841796e+001
6.098776e+002,7.835770e+001
6.103597e+002,7.834023e+001
6.108419e+002,7.836700e+001
6.113240e+002,7.842348e+001
6.118061e+002,7.848566e+001
6.122882e+002,7.853185e+001
6.127703e+002,7.855262e+001
6.132524e+002,7.855421e+001
6.137346e+002,7.855332e+001
6.142167e+002,7.856594e+001
6.146988e+002,7.859724e+001
6.151809e+002,7.863854e+001
6.156630e+002,7.867352e+001
6.161451e+002,7.868983e+001
6.166273e+002,7.868865e+001
6.171094e+002,7.868736e+001
6.175915e+002,7.871165e+001
6.180736e+002,7.878206e+001
6.185557e+002,7.890158e+001
6.190378e+002,7.905307e+001
6.195200e+002,7.920773e+001
6.200021e+002,7.933925e+001
6.204842e+002,7.943527e+001
6.209663e+002,7.950234e+001
6.214484e+002,7.956043e+001
6.219305e+002,7.963190e+001
6.224127e+002,7.972928e+001
6.228948e+002,7.984963e+001
6.233769e+002,7.997709e+001
6.238590e+002,8.009147e+001
6.243411e+002,8.017803e+001
6.248232e+002,8.023299e+001
6.253054e+002,8.026316e+001
6.257875e+002,8.028098e+001
6.262696e+002,8.029724e+001
6.267517e+002,8.031708e+001
6.272338e+002,8.033969e+001
6.277159e+002,8.036214e+001
6.281981e+002,8.038307e+001
6.286802e+002,8.040473e+001
6.291623e+002,8.043160e+001
6.296444e+002,8.046712e+001
6.301265e+002,8.051064e+001
6.306086e+002,8.055753e+001
6.310908e+002,8.060138e+001
6.315729e+002,8.063887e+001
6.320550e+002,8.067221e+001
6.325371e+002,8.070937e+001
6.330192e+002,8.076040e+001
6.335013e+002,8.083179e+001
6.339835e+002,8.092207e+001
6.344656e+002,8.102107e+001
6.349477e+002,8.111369e+001
6.354298e+002,8.118609e+001
6.359119e+002,8.123085e+001
6.363940e+002,8.124952e+001
6.368762e+002,8.124993e+001
6.373583e+002,8.124129e+001
6.378404e+002,8.122861e+001
6.383225e+002,8.121103e+001
6.388046e+002,8.118404e+001
6.392867e+002,8.114471e+001
6.397689e+002,8.109626e+001
6.402510e+002,8.104961e+001
6.407331e+002,8.101980e+001
6.412152e+002,8.101951e+001
