"pink-drop-onesixth - RawData - C:\Documents and Settings\uvvis\Desktop\w\File_260418_234937.spc"
"Wavelength nm.","Abs."
395.50,0.030
396.00,0.029
396.50,0.032
397.00,0.033
397.50,0.037
398.00,0.030
398.50,0.031
399.00,0.034
399.50,0.029
400.00,0.032
400.50,0.032
401.00,0.034
401.50,0.034
402.00,0.032
402.50,0.031
403.00,0.030
403.50,0.028
404.00,0.028
404.50,0.035
405.00,0.034
405.50,0.028
406.00,0.028
406.50,0.033
407.00,0.036
407.50,0.032
408.00,0.032
408.50,0.033
409.00,0.027
409.50,0.027
410.00,0.030
410.50,0.029
411.00,0.035
411.50,0.037
412.00,0.029
412.50,0.025
413.00,0.027
413.50,0.028
414.00,0.032
414.50,0.026
415.00,0.028
415.50,0.028
416.00,0.032
416.50,0.029
417.00,0.029
417.50,0.025
418.00,0.031
418.50,0.025
419.00,0.025
419.50,0.026
420.00,0.024
420.50,0.030
421.00,0.033
421.50,0.025
422.00,0.034
422.50,0.030
423.00,0.022
423.50,0.023
424.00,0.016
424.50,0.018
425.00,0.021
425.50,0.025
426.00,0.026
426.50,0.024
427.00,0.020
427.50,0.022
428.00,0.022
428.50,0.019
429.00,0.025
429.50,0.023
430.00,0.023
430.50,0.024
431.00,0.027
431.50,0.023
432.00,0.025
432.50,0.024
433.00,0.023
433.50,0.024
434.00,0.027
434.50,0.027
435.00,0.025
435.50,0.021
436.00,0.022
436.50,0.017
437.00,0.020
437.50,0.025
438.00,0.022
438.50,0.024
439.00,0.025
439.50,0.023
440.00,0.019
440.50,0.024
441.00,0.028
441.50,0.028
442.00,0.029
442.50,0.026
443.00,0.020
443.50,0.021
444.00,0.025
444.50,0.026
445.00,0.026
445.50,0.026
446.00,0.021
446.50,0.023
447.00,0.020
447.50,0.022
448.00,0.027
448.50,0.025
449.00,0.025
449.50,0.023
450.00,0.018
450.50,0.020
451.00,0.020
451.50,0.019
452.00,0.020
452.50,0.028
453.00,0.025
453.50,0.024
454.00,0.018
454.50,0.016
455.00,0.018
455.50,0.020
456.00,0.024
456.50,0.023
457.00,0.020
457.50,0.026
458.00,0.023
458.50,0.022
459.00,0.022
459.50,0.022
460.00,0.026
460.50,0.022
461.00,0.019
461.50,0.020
462.00,0.020
462.50,0.018
463.00,0.022
463.50,0.019
464.00,0.024
464.50,0.019
465.00,0.020
465.50,0.022
466.00,0.018
466.50,0.017
467.00,0.020
467.50,0.021
468.00,0.020
468.50,0.022
469.00,0.016
469.50,0.020
470.00,0.021
470.50,0.018
471.00,0.019
471.50,0.019
472.00,0.021
472.50,0.021
473.00,0.020
473.50,0.023
474.00,0.020
474.50,0.021
475.00,0.021
475.50,0.020
476.00,0.020
476.50,0.018
477.00,0.024
477.50,0.023
478.00,0.024
478.50,0.021
479.00,0.024
479.50,0.023
480.00,0.024
480.50,0.025
481.00,0.021
481.50,0.025
482.00,0.019
482.50,0.018
483.00,0.019
483.50,0.023
484.00,0.020
484.50,0.023
485.00,0.021
485.50,0.025
486.00,0.021
486.50,0.021
487.00,0.023
487.50,0.027
488.00,0.019
488.50,0.025
489.00,0.023
489.50,0.024
490.00,0.026
490.50,0.026
491.00,0.022
491.50,0.021
492.00,0.027
492.50,0.023
493.00,0.022
493.50,0.028
494.00,0.026
494.50,0.025
495.00,0.024
495.50,0.023
496.00,0.019
496.50,0.023
497.00,0.024
497.50,0.028
498.00,0.024
498.50,0.023
499.00,0.024
499.50,0.026
500.00,0.029
500.50,0.025
501.00,0.027
501.50,0.028
502.00,0.026
502.50,0.031
503.00,0.027
503.50,0.030
504.00,0.030
504.50,0.029
505.00,0.030
505.50,0.027
506.00,0.027
506.50,0.026
507.00,0.027
507.50,0.028
508.00,0.026
508.50,0.027
509.00,0.027
509.50,0.029
510.00,0.028
510.50,0.035
511.00,0.030
511.50,0.030
512.00,0.031
512.50,0.031
513.00,0.032
513.50,0.032
514.00,0.035
514.50,0.030
515.00,0.030
515.50,0.032
516.00,0.032
516.50,0.033
517.00,0.036
517.50,0.040
518.00,0.037
518.50,0.033
519.00,0.035
519.50,0.039
520.00,0.038
520.50,0.034
521.00,0.036
521.50,0.038
522.00,0.039
522.50,0.041
523.00,0.038
523.50,0.039
524.00,0.041
524.50,0.040
525.00,0.044
525.50,0.044
526.00,0.039
526.50,0.041
527.00,0.041
527.50,0.041
528.00,0.044
528.50,0.042
529.00,0.040
529.50,0.041
530.00,0.040
530.50,0.038
531.00,0.044
531.50,0.042
532.00,0.049
532.50,0.044
533.00,0.045
533.50,0.045
534.00,0.043
534.50,0.046
535.00,0.048
535.50,0.047
536.00,0.044
536.50,0.047
537.00,0.047
537.50,0.046
538.00,0.045
538.50,0.045
539.00,0.044
539.50,0.046
540.00,0.047
540.50,0.044
541.00,0.044
541.50,0.043
542.00,0.040
542.50,0.039
543.00,0.043
543.50,0.042
544.00,0.040
544.50,0.046
545.00,0.047
545.50,0.043
546.00,0.043
546.50,0.046
547.00,0.047
547.50,0.045
548.00,0.046
548.50,0.044
549.00,0.045
549.50,0.046
550.00,0.045
550.50,0.048
551.00,0.044
551.50,0.041
552.00,0.044
552.50,0.042
553.00,0.043
553.50,0.043
554.00,0.042
554.50,0.042
555.00,0.042
555.50,0.042
556.00,0.039
556.50,0.042
557.00,0.044
557.50,0.043
558.00,0.043
558.50,0.043
559.00,0.042
559.50,0.043
560.00,0.044
560.50,0.042
561.00,0.038
561.50,0.041
562.00,0.044
562.50,0.041
563.00,0.043
563.50,0.041
564.00,0.038
564.50,0.040
565.00,0.037
565.50,0.033
566.00,0.029
566.50,0.036
567.00,0.034
567.50,0.039
568.00,0.035
568.50,0.032
569.00,0.034
569.50,0.028
570.00,0.029
570.50,0.033
571.00,0.030
571.50,0.032
572.00,0.032
572.50,0.029
573.00,0.030
573.50,0.027
574.00,0.028
574.50,0.022
575.00,0.025
575.50,0.023
576.00,0.023
576.50,0.027
577.00,0.023
577.50,0.020
578.00,0.021
578.50,0.019
579.00,0.020
579.50,0.021
580.00,0.022
580.50,0.022
581.00,0.021
581.50,0.017
582.00,0.021
582.50,0.018
583.00,0.017
583.50,0.017
584.00,0.014
584.50,0.012
585.00,0.011
585.50,0.012
586.00,0.012
586.50,0.011
587.00,0.014
587.50,0.015
588.00,0.011
588.50,0.013
589.00,0.012
589.50,0.012
590.00,0.013
590.50,0.015
591.00,0.012
591.50,0.015
592.00,0.015
592.50,0.013
593.00,0.008
593.50,0.011
594.00,0.014
594.50,0.017
595.00,0.011
595.50,0.017
596.00,0.014
596.50,0.012
597.00,0.014
597.50,0.013
598.00,0.012
598.50,0.012
599.00,0.009
599.50,0.014
600.00,0.013
600.50,0.010
601.00,0.012
601.50,0.013
602.00,0.015
602.50,0.011
603.00,0.012
603.50,0.015
604.00,0.014
604.50,0.009
605.00,0.015
605.50,0.012
606.00,0.010
606.50,0.012
607.00,0.013
607.50,0.014
608.00,0.014
608.50,0.012
609.00,0.014
609.50,0.015
610.00,0.011
610.50,0.010
611.00,0.011
611.50,0.010
612.00,0.013
612.50,0.016
613.00,0.013
613.50,0.012
614.00,0.011
614.50,0.012
615.00,0.012
615.50,0.017
616.00,0.019
616.50,0.016
617.00,0.012
617.50,0.011
618.00,0.013
618.50,0.013
619.00,0.017
619.50,0.014
620.00,0.013
620.50,0.011
621.00,0.012
621.50,0.007
622.00,0.011
622.50,0.007
623.00,0.010
623.50,0.013
624.00,0.010
624.50,0.013
625.00,0.013
625.50,0.014
626.00,0.013
626.50,0.012
627.00,0.011
627.50,0.019
628.00,0.012
628.50,0.018
629.00,0.014
629.50,0.013
630.00,0.009
630.50,0.015
631.00,0.013
631.50,0.008
632.00,0.012
632.50,0.010
633.00,0.013
633.50,0.012
634.00,0.011
634.50,0.010
635.00,0.012
635.50,0.015
636.00,0.011
636.50,0.010
637.00,0.014
637.50,0.014
638.00,0.009
638.50,0.004
639.00,0.008
639.50,0.003
640.00,0.008
640.50,0.010
641.00,0.014
641.50,0.008
642.00,0.010
642.50,0.007
643.00,0.008
643.50,0.005
644.00,0.003
644.50,0.009
645.00,0.010
645.50,0.010
646.00,0.012
646.50,0.006
647.00,0.011
647.50,0.009
648.00,0.010
648.50,0.010
649.00,0.016
649.50,0.013
650.00,0.011
650.50,0.011
651.00,0.008
651.50,0.011
652.00,0.011
652.50,0.009
653.00,0.010
653.50,0.013
654.00,0.009
654.50,0.011
655.00,0.011
655.50,0.008
656.00,0.011
656.50,0.009
657.00,0.009
657.50,0.008
658.00,0.010
658.50,0.006
659.00,0.012
659.50,0.012
660.00,0.011
660.50,0.011
661.00,0.006
661.50,0.007
662.00,0.014
662.50,0.006
663.00,0.010
663.50,0.008
664.00,0.008
664.50,0.008
665.00,0.010
665.50,0.009
666.00,0.010
666.50,0.008
667.00,0.006
667.50,0.007
668.00,0.008
668.50,0.007
669.00,0.003
669.50,0.005
670.00,0.009
670.50,0.010
671.00,0.013
671.50,0.008
672.00,0.006
672.50,0.006
673.00,0.011
673.50,0.008
674.00,0.010
674.50,0.009
675.00,0.007
675.50,0.006
676.00,0.006
676.50,0.004
677.00,0.007
677.50,0.006
678.00,0.007
678.50,0.009
679.00,0.011
679.50,0.014
680.00,0.012
680.50,0.010
681.00,0.005
681.50,0.006
682.00,0.005
682.50,0.006
683.00,0.011
683.50,0.006
684.00,0.005
684.50,0.008
685.00,0.015
685.50,0.008
686.00,0.009
686.50,0.010
687.00,0.008
687.50,0.008
688.00,0.007
688.50,0.013
689.00,0.014
689.50,0.019
690.00,0.014
690.50,0.008
691.00,0.006
691.50,0.009
692.00,0.009
692.50,0.012
693.00,0.010
693.50,0.013
694.00,0.015
694.50,0.014
695.00,0.006
695.50,0.009
696.00,0.006
696.50,0.008
697.00,0.009
697.50,0.016
698.00,0.009
698.50,0.007
699.00,0.010
699.50,0.004
700.00,0.009
700.50,0.012
701.00,0.009
701.50,0.016
702.00,0.007
702.50,0.010
703.00,0.009
703.50,0.004
704.00,0.012
704.50,0.008
705.00,0.011
705.50,0.010
706.00,0.010
706.50,0.012
707.00,0.012
707.50,0.007
708.00,0.004
708.50,0.009
709.00,0.007
709.50,0.012
710.00,0.001
710.50,0.001
711.00,0.007
711.50,0.014
712.00,0.023
712.50,0.017
713.00,0.005
713.50,0.016
714.00,0.007
714.50,0.005
715.00,0.008
715.50,0.011
716.00,0.010
716.50,0.004
717.00,0.007
717.50,0.011
718.00,0.008
718.50,0.017
719.00,0.014
719.50,0.013
720.00,0.009
720.50,0.012
721.00,0.005
721.50,0.007
722.00,0.006
722.50,0.002
723.00,0.005
723.50,0.009
724.00,0.008
724.50,0.005
725.00,0.011
725.50,0.007
726.00,0.006
726.50,0.008
727.00,0.002
727.50,0.006
728.00,0.007
728.50,0.010
729.00,0.009
729.50,0.014
730.00,0.015
730.50,0.012
731.00,0.006
731.50,0.007
732.00,0.005
732.50,0.007
733.00,-0.004
733.50,0.006
734.00,0.004
734.50,0.007
735.00,0.004
735.50,0.013
736.00,0.006
736.50,0.002
737.00,0.006
737.50,0.006
738.00,0.009
738.50,0.006
739.00,0.006
739.50,0.010
740.00,0.011
740.50,0.009
741.00,0.007
741.50,0.003
742.00,0.004
742.50,-0.006
743.00,0.010
743.50,0.013
744.00,0.014
744.50,0.018
745.00,0.017
745.50,0.006
746.00,0.005
746.50,0.011
747.00,0.010
747.50,0.011
748.00,0.008
748.50,0.006
749.00,0.012
749.50,0.000
750.00,0.009
750.50,0.006
751.00,0.006
751.50,0.012
752.00,0.013
752.50,0.010
753.00,0.010
753.50,0.009
754.00,0.011
754.50,0.004
755.00,0.012
755.50,0.009
756.00,0.011
756.50,0.011
757.00,0.005
757.50,0.003
758.00,0.007
758.50,0.013
759.00,0.017
759.50,0.005
760.00,-0.001
760.50,0.008
761.00,0.014
761.50,0.012
762.00,0.006
762.50,0.014
763.00,0.010
763.50,0.015
764.00,0.005
764.50,-0.001
765.00,0.009
765.50,0.008
766.00,0.006
766.50,0.012
767.00,0.008
767.50,0.015
768.00,0.007
768.50,0.005
769.00,0.005
769.50,0.005
770.00,-0.002
770.50,0.007
771.00,0.012
771.50,0.008
772.00,-0.005
772.50,0.007
773.00,0.012
773.50,0.005
774.00,0.008
774.50,0.006
775.00,0.003
775.50,0.006
776.00,0.006
776.50,0.005
777.00,0.011
777.50,0.009
778.00,0.005
778.50,0.004
779.00,-0.002
779.50,0.010
780.00,0.006
780.50,0.015
781.00,0.013
781.50,0.003
782.00,0.012
782.50,0.007
783.00,0.005
783.50,0.009
784.00,0.012
784.50,0.010
785.00,0.006
785.50,0.006
786.00,0.007
786.50,-0.004
787.00,0.010
787.50,0.006
788.00,0.007
788.50,-0.000
789.00,0.009
789.50,0.013
790.00,0.003
790.50,0.003
791.00,0.005
791.50,0.007
792.00,0.011
792.50,0.010
793.00,-0.001
793.50,0.008
794.00,0.006
794.50,0.002
795.00,0.004
795.50,0.002
796.00,0.002
796.50,0.001
797.00,0.005
797.50,0.005
798.00,0.006
798.50,-0.006
799.00,0.003
799.50,0.000
800.00,-0.005
