"Storage 215802 - RawData - C:\Documents and Settings\uvvis\Desktop\w\File_260418_215802.spc"
"Wavelength nm.","Abs."
396.00,0.012
396.50,0.008
397.00,0.008
397.50,0.007
398.00,0.014
398.50,0.010
399.00,0.011
399.50,0.013
400.00,0.016
400.50,0.014
401.00,0.012
401.50,0.007
402.00,0.010
402.50,0.012
403.00,0.009
403.50,0.016
404.00,0.014
404.50,0.006
405.00,0.011
405.50,0.005
406.00,0.006
406.50,0.010
407.00,0.013
407.50,0.013
408.00,0.010
408.50,0.009
409.00,0.008
409.50,0.005
410.00,0.007
410.50,0.012
411.00,0.008
411.50,0.012
412.00,0.004
412.50,0.008
413.00,0.006
413.50,0.011
414.00,0.006
414.50,0.012
415.00,0.012
415.50,0.006
416.00,0.008
416.50,0.012
417.00,0.005
417.50,0.014
418.00,0.011
418.50,0.007
419.00,0.001
419.50,0.004
420.00,0.006
420.50,0.008
421.00,0.008
421.50,0.007
422.00,0.007
422.50,0.008
423.00,0.005
423.50,0.004
424.00,0.001
424.50,0.005
425.00,0.005
425.50,0.004
426.00,0.009
426.50,0.011
427.00,0.006
427.50,0.006
428.00,0.003
428.50,0.006
429.00,0.007
429.50,0.008
430.00,0.006
430.50,0.005
431.00,0.002
431.50,0.005
432.00,0.005
432.50,0.007
433.00,0.007
433.50,0.007
434.00,0.011
434.50,0.005
435.00,0.007
435.50,0.005
436.00,0.008
436.50,0.004
437.00,-0.000
437.50,0.005
438.00,0.004
438.50,0.005
439.00,0.007
439.50,0.008
440.00,0.006
440.50,0.007
441.00,0.012
441.50,0.010
442.00,0.011
442.50,0.009
443.00,0.006
443.50,0.008
444.00,0.007
444.50,0.009
445.00,0.008
445.50,0.009
446.00,0.009
446.50,0.008
447.00,0.011
447.50,0.011
448.00,0.012
448.50,0.006
449.00,0.008
449.50,0.007
450.00,0.008
450.50,0.005
451.00,0.005
451.50,0.009
452.00,0.010
452.50,0.013
453.00,0.009
453.50,0.005
454.00,0.004
454.50,0.002
455.00,0.006
455.50,0.006
456.00,0.012
456.50,0.010
457.00,0.010
457.50,0.006
458.00,0.010
458.50,0.008
459.00,0.008
459.50,0.008
460.00,0.006
460.50,0.008
461.00,0.008
461.50,0.006
462.00,0.003
462.50,0.006
463.00,0.006
463.50,0.008
464.00,0.010
464.50,0.006
465.00,0.008
465.50,0.007
466.00,0.008
466.50,0.009
467.00,0.009
467.50,0.008
468.00,0.008
468.50,0.003
469.00,0.007
469.50,0.006
470.00,0.010
470.50,0.009
471.00,0.007
471.50,0.005
472.00,0.004
472.50,0.009
473.00,0.006
473.50,0.004
474.00,0.007
474.50,0.008
475.00,0.007
475.50,0.006
476.00,0.006
476.50,0.011
477.00,0.006
477.50,0.007
478.00,0.004
478.50,0.006
479.00,0.009
479.50,0.011
480.00,0.013
480.50,0.011
481.00,0.011
481.50,0.007
482.00,0.010
482.50,0.009
483.00,0.006
483.50,0.008
484.00,0.011
484.50,0.012
485.00,0.010
485.50,0.009
486.00,0.009
486.50,0.009
487.00,0.006
487.50,0.009
488.00,0.006
488.50,0.007
489.00,0.010
489.50,0.010
490.00,0.007
490.50,0.011
491.00,0.010
491.50,0.010
492.00,0.009
492.50,0.010
493.00,0.010
493.50,0.007
494.00,0.010
494.50,0.011
495.00,0.009
495.50,0.003
496.00,0.005
496.50,0.003
497.00,0.004
497.50,0.006
498.00,0.005
498.50,0.007
499.00,0.005
499.50,0.008
500.00,0.009
500.50,0.009
501.00,0.012
501.50,0.011
502.00,0.010
502.50,0.010
503.00,0.009
503.50,0.010
504.00,0.011
504.50,0.007
505.00,0.010
505.50,0.008
506.00,0.007
506.50,0.007
507.00,0.010
507.50,0.009
508.00,0.007
508.50,0.009
509.00,0.009
509.50,0.008
510.00,0.008
510.50,0.008
511.00,0.008
511.50,0.007
512.00,0.010
512.50,0.009
513.00,0.010
513.50,0.007
514.00,0.009
514.50,0.009
515.00,0.009
515.50,0.008
516.00,0.009
516.50,0.010
517.00,0.011
517.50,0.008
518.00,0.007
518.50,0.006
519.00,0.010
519.50,0.010
520.00,0.008
520.50,0.008
521.00,0.006
521.50,0.007
522.00,0.005
522.50,0.009
523.00,0.010
523.50,0.010
524.00,0.011
524.50,0.011
525.00,0.009
525.50,0.007
526.00,0.009
526.50,0.007
527.00,0.011
527.50,0.009
528.00,0.008
528.50,0.004
529.00,0.008
529.50,0.007
530.00,0.006
530.50,0.009
531.00,0.006
531.50,0.008
532.00,0.008
532.50,0.004
533.00,0.006
533.50,0.005
534.00,0.007
534.50,0.011
535.00,0.009
535.50,0.005
536.00,0.008
536.50,0.008
537.00,0.005
537.50,0.010
538.00,0.007
538.50,0.007
539.00,0.008
539.50,0.010
540.00,0.007
540.50,0.009
541.00,0.009
541.50,0.005
542.00,0.001
542.50,0.006
543.00,0.006
543.50,0.005
544.00,0.005
544.50,0.005
545.00,0.007
545.50,0.008
546.00,0.008
546.50,0.009
547.00,0.009
547.50,0.009
548.00,0.009
